date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,avg,1942
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,min,808
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,max,8814
2026-06-25 17:03:30,mst,prim,lista,100,50,1,103
2026-06-25 17:03:30,mst,prim,lista,100,50,2,111
2026-06-25 17:03:30,mst,prim,lista,100,50,3,154
2026-06-25 17:03:30,mst,prim,lista,100,50,4,373
2026-06-25 17:03:30,mst,prim,lista,100,50,5,98
2026-06-25 17:03:30,mst,prim,lista,100,50,6,130
2026-06-25 17:03:30,mst,prim,lista,100,50,7,147
2026-06-25 17:03:30,mst,prim,lista,100,50,8,137
2026-06-25 17:03:30,mst,prim,lista,100,50,9,150
2026-06-25 17:03:30,mst,prim,lista,100,50,10,153
2026-06-25 17:03:30,mst,prim,lista,100,50,11,112
2026-06-25 17:03:30,mst,prim,lista,100,50,12,109
2026-06-25 17:03:30,mst,prim,lista,100,50,13,102
2026-06-25 17:03:30,mst,prim,lista,100,50,14,192
2026-06-25 17:03:30,mst,prim,lista,100,50,15,112
2026-06-25 17:03:30,mst,prim,lista,100,50,16,118
2026-06-25 17:03:30,mst,prim,lista,100,50,17,137
2026-06-25 17:03:30,mst,prim,lista,100,50,18,1197
2026-06-25 17:03:30,mst,prim,lista,100,50,19,109
2026-06-25 17:03:30,mst,prim,lista,100,50,20,114
2026-06-25 17:03:30,mst,prim,lista,100,50,21,124
2026-06-25 17:03:30,mst,prim,lista,100,50,22,113
2026-06-25 17:03:30,mst,prim,lista,100,50,23,129
2026-06-25 17:03:30,mst,prim,lista,100,50,24,103
2026-06-25 17:03:30,mst,prim,lista,100,50,25,129
2026-06-25 17:03:30,mst,prim,lista,100,50,26,143
2026-06-25 17:03:30,mst,prim,lista,100,50,27,115
2026-06-25 17:03:30,mst,prim,lista,100,50,28,108
2026-06-25 17:03:30,mst,prim,lista,100,50,29,118
2026-06-25 17:03:30,mst,prim,lista,100,50,30,105
2026-06-25 17:03:30,mst,prim,lista,100,50,31,101
2026-06-25 17:03:30,mst,prim,lista,100,50,32,473
2026-06-25 17:03:30,mst,prim,lista,100,50,33,142
2026-06-25 17:03:30,mst,prim,lista,100,50,34,101
2026-06-25 17:03:30,mst,prim,lista,100,50,35,101
2026-06-25 17:03:30,mst,prim,lista,100,50,36,166
2026-06-25 17:03:30,mst,prim,lista,100,50,37,158
2026-06-25 17:03:30,mst,prim,lista,100,50,38,185
2026-06-25 17:03:30,mst,prim,lista,100,50,39,115
