date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,12,28
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,13,22
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,14,22
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,15,28
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,16,52
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,17,35
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,18,28
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,19,23
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,20,38
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,21,23
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,22,20
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,23,32
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,24,27
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,25,49
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,26,21
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,27,22
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,28,25
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,29,18
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,30,42
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,31,25
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,32,24
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,33,26
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,34,31
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,35,45
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,36,35
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,37,19
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,38,20
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,39,38
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,40,30
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,41,29
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,42,30
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,43,24
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,44,6
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,45,25
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,46,27
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,47,23
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,48,24
