date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 16:56:35,mst,prim,macierz,10,50,10,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,11,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,12,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,13,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,14,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,15,5
2026-06-25 16:56:35,mst,prim,macierz,10,50,16,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,17,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,18,7
2026-06-25 16:56:35,mst,prim,macierz,10,50,19,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,20,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,21,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,22,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,23,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,24,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,25,23
2026-06-25 16:56:35,mst,prim,macierz,10,50,26,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,27,20
2026-06-25 16:56:35,mst,prim,macierz,10,50,28,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,29,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,30,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,31,37
2026-06-25 16:56:35,mst,prim,macierz,10,50,32,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,33,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,34,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,35,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,36,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,37,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,38,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,39,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,40,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,41,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,42,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,43,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,44,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,45,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,46,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,47,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,48,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,49,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,50,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,51,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,52,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,53,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,54,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,55,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,56,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,57,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,58,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,59,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,60,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,61,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,62,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,63,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,64,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,65,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,66,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,67,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,avg,5
2026-06-25 16:56:35,mst,prim,macierz,10,50,min,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,max,37
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,1,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,2,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,3,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,4,131
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,5,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,6,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,7,17
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,8,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,9,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,10,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,11,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,12,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,13,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,14,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,15,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,16,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,17,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,18,7
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,19,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,20,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,21,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,22,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,23,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,24,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,25,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,26,168
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,27,4
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,28,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,29,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,30,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,31,6
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,32,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,33,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,34,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,35,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,36,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,37,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,38,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,39,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,40,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,41,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,42,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,43,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,44,3
2026-06-25 16:56:35,mst,kruskal,macierz,10,50,45,3
